,timestamp,soc,voltage,current
236,2021-12-12 09:25:20,71,53.4,0
237,2021-12-12 09:27:31,71,53.4,0
238,2021-12-12 09:27:31,71,53.4,0
239,2021-12-12 09:27:31,71,53.4,0
240,2021-12-12 09:29:42,71,53.4,0
241,2021-12-12 09:29:42,71,53.4,0
242,2021-12-12 09:31:53,71,53.4,0
243,2021-12-12 09:31:53,71,53.4,0
244,2021-12-12 09:34:04,71,53.4,0
245,2021-12-12 09:34:04,71,53.4,0
246,2021-12-12 09:34:04,71,53.4,0
247,2021-12-12 09:36:15,71,53.4,0
248,2021-12-12 09:36:15,71,53.4,0
249,2021-12-12 09:38:26,71,53.4,0
250,2021-12-12 09:38:26,71,53.4,0
251,2021-12-12 09:40:37,71,53.4,0
252,2021-12-12 09:40:37,71,53.4,0
253,2021-12-12 09:42:48,71,53.4,0
254,2021-12-12 09:42:48,71,53.4,0
255,2021-12-12 09:44:59,71,53.4,0
256,2021-12-12 09:44:59,71,53.4,0
257,2021-12-12 09:47:10,71,53.4,0
258,2021-12-12 09:49:21,71,53.4,0
259,2021-12-12 09:49:21,71,53.4,0
260,2021-12-12 09:51:32,66,53.4,0
261,2021-12-12 09:53:43,66,53.4,0
262,2021-12-12 09:53:43,66,53.4,0
263,2021-12-12 09:53:43,66,53.4,0
264,2021-12-12 09:53:43,66,53.4,0
265,2021-12-12 09:53:43,66,53.4,0
266,2021-12-12 09:55:55,66,53.4,0
267,2021-12-12 09:58:06,66,53.4,0
268,2021-12-12 09:58:06,66,53.4,0
269,2021-12-12 09:58:06,66,53.4,0
270,2021-12-12 10:00:17,66,53.4,0
271,2021-12-12 10:00:17,66,53.4,0
272,2021-12-12 10:02:28,66,53.4,0
273,2021-12-12 10:02:28,66,53.4,0
274,2021-12-12 10:04:39,66,53.4,0
275,2021-12-12 10:04:39,66,53.4,0
276,2021-12-12 10:06:50,66,53.4,0
277,2021-12-12 10:06:50,66,53.4,0
278,2021-12-12 10:09:01,66,53.4,0
279,2021-12-12 10:09:01,66,53.4,0
280,2021-12-12 10:09:01,66,53.4,0
281,2021-12-12 10:09:01,66,53.4,0
282,2021-12-12 10:11:12,66,53.4,0
283,2021-12-12 10:11:12,66,53.4,0
284,2021-12-12 10:11:12,66,53.4,0
285,2021-12-12 10:11:12,66,53.4,0
286,2021-12-12 10:11:12,66,53.4,0
287,2021-12-12 10:11:12,66,53.4,0
288,2021-12-12 10:13:23,66,53.4,0
289,2021-12-12 10:13:23,66,53.4,0
290,2021-12-12 10:13:23,66,53.4,0
291,2021-12-12 10:13:23,66,53.4,0
292,2021-12-12 10:15:34,66,53.4,0
